id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
746456791902870339,Heart of old Montreal with superb skyline view,107294795,Django,,Ville-Marie,45.50511,-73.55636,Entire home/apt,187,1,0,,,1,78,0,
741520052457667292,"Rustic 2 BRD apartment, Premium location",139878444,Gaelle,,Ville-Marie,45.50850089102826,-73.56512070317993,Entire home/apt,193,1,4,2022-12-04,2.55,1,56,4,
746459243210678462,Spacieuse et lumineuse chambre privée,104757451,Redouane,,Rosemont-La Petite-Patrie,45.54302,-73.59915,Private room,75,1,0,,,1,365,0,
742808225341927297,Charming and Sweet Studio - Plateau Mont-Royal,159008278,Ahona,,Le Plateau-Mont-Royal,45.5208945,-73.5765942,Entire home/apt,93,1,5,2022-11-05,2.83,21,1,5,
741782359983614264,Nice room near McGill McDonald Campus,156816023,Viet Hung,,Sainte-Anne-de-Bellevue,45.40606,-73.95347,Private room,21,30,0,,,10,337,0,
746486952834610112,Modern 2 Story Condo in heart of Petite-Patrie,15836396,Harout,,Rosemont-La Petite-Patrie,45.53765,-73.61049,Entire home/apt,99,32,0,,,2,308,0,
741888257311914630,Appartement avec piscine et salle de sport,261766670,Nefaa,,Ville-Marie,45.52164,-73.55241,Entire home/apt,111,1,0,,,1,91,0,
746543834512198607,Cozy furnished bedroom,414934666,Seyedehsan,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50998422583226,-73.62880275344237,Private room,27,5,0,,,2,287,0,
742825041505591337,Chambre au coeur du plateau,7740885,Laurence,,Le Plateau-Mont-Royal,45.51542286054949,-73.57458671708856,Private room,91,1,0,,,1,90,0,
749384128303144768,Homey room in a wonderful Montréal neighbourhood,87765297,Sana,,Le Plateau-Mont-Royal,45.53039,-73.56984,Private room,60,1,3,2022-11-26,2.73,1,338,3,
746551256281210097,Clean A+ Prime Location Downtown Montreal+Parking,485246707,Star,,Ville-Marie,45.50512,-73.56419,Entire home/apt,125,28,0,,,5,346,0,
749395995517225905,Chambre privée près de l’aéroport #1,313203746,Silvana,,Lachine,45.4478,-73.71933,Private room,60,1,7,2022-12-13,7,4,59,7,
746672376333452308,Free Parking - 2Beds - MTL - BrandNew - BlackHeart,485264391,Omar,,Rosemont-La Petite-Patrie,45.54301,-73.61149,Entire home/apt,164,2,1,2022-11-27,1,1,171,1,
746773155557826780,very nice condo in the heart of downtown,481323707,Eric,,Ville-Marie,45.51001,-73.56125,Entire home/apt,148,1,4,2022-11-26,3.00,4,17,4,
749402869132751346,Luxury apartment in the old port/free parking,378036351,Nancy,,Ville-Marie,45.5053,-73.55954,Entire home/apt,129,1,7,2022-12-05,7,5,148,7,
749413842019887506,Chambre privée près de l’aéroport #2,313203746,Silvana,,Lachine,45.44605,-73.71968,Private room,60,1,6,2022-12-12,4.86,4,64,6,
746778858127456973,"Cozy 1-Bedroom, Chic Condo with Pool, Sauna & Gym",86440066,Thien Ngan,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49915,-73.64981,Private room,59,1,3,2022-12-04,2.31,1,29,3,
749426208020531069,Petite chambre privée près de l’aéroport #3,313203746,Silvana,,Lachine,45.44522,-73.71941,Private room,50,1,9,2022-12-11,7.71,4,31,9,
746942040140730783,Appartement 1 chambre dans Village avec terrasse,194001133,Alexandre Et Steven,,Ville-Marie,45.52356,-73.55656,Entire home/apt,81,1,5,2022-11-14,3.33,44,360,5,
746944099045103466,My Studio Montreal | Drolet | Cozy Studio,484415805,My Studio Montreal,,Le Plateau-Mont-Royal,45.5212,-73.57602,Entire home/apt,120,3,0,,,8,56,0,
742845358554319053,My Studio Montreal | Guilbault | Ravishing Studio,484415805,My Studio Montreal,,Le Plateau-Mont-Royal,45.51451,-73.5738,Entire home/apt,200,3,0,,,8,69,0,
749498161210179546,"Super condo, très propre",291254913,Moussienza,,LaSalle,45.43198,-73.61428,Entire home/apt,180,1,0,,,1,0,0,
742902062514164798,Luxury WellLocated 1BDR 1 Bed 1 couch Free Parking,455104120,Daniella,,Ville-Marie,45.51503,-73.56686,Entire home/apt,130,1,12,2022-12-06,7.66,11,88,12,
749525011452557971,Peace at the heart of the village,12709745,Philippe,,Ville-Marie,45.52152,-73.55437,Entire home/apt,74,1,3,2022-11-13,2.14,4,333,3,
746951852747519571,Vibrant 1-bedroom unit downtown with balcony,360520116,Megan,,Ville-Marie,45.49531847836212,-73.57724984984436,Entire home/apt,145,2,1,2022-11-13,0.91,1,130,1,
749839455584073112,Luxury 3BDR in the Middle of DT & OLD PORT,463048061,Bakan,,Le Sud-Ouest,45.49212,-73.55952,Entire home/apt,218,2,7,2022-12-07,5.25,20,251,7,
749856280390651054,Luxurious & HomeLike 3BRS 2BA In Heart of Montreal,463048061,Bakan,,Le Sud-Ouest,45.49432,-73.55942,Entire home/apt,235,2,2,2022-11-24,1.54,20,286,2,
746964648972880342,"Petit bijou Plateau Mont-Royal, rue Laurier",214303569,Jean-Georges,,Le Plateau-Mont-Royal,45.53511,-73.5807,Entire home/apt,77,31,0,,,8,322,0,
746970989939279745,My Studio Montreal | Drolet | Lovely Studio,484415805,My Studio Montreal,,Le Plateau-Mont-Royal,45.52136,-73.57589,Entire home/apt,120,3,0,,,8,70,0,
746976239647864976,The comfy and quiet place in the heart of the city,265724229,Joya,,Ville-Marie,45.49162,-73.58045,Entire home/apt,126,1,2,2022-12-06,2,4,79,2,
749886133745514190,Cheerful and Sunny close to everything you need,82825790,Angela,,Pointe-Claire,45.43188,-73.82237,Entire home/apt,300,1,1,2022-12-11,1,1,350,1,10117325546TQ0002
747017084885989303,"Appart calme, douillet et 2 pas du parc Lafontaine",2232702,Nancy,,Le Plateau-Mont-Royal,45.53015,-73.57339,Entire home/apt,82,1,7,2022-12-12,5.25,1,35,7,
747059050666326520,"Confort urbain, quartier universitaire",60775444,Danielle Eugénie,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50665069999999,-73.62469519999999,Entire home/apt,125,3,1,2022-11-28,1,1,7,1,
742902227348683041,Lovely 2-bedrooms condo in Montreal,3050283,Sam,,Le Sud-Ouest,45.46079,-73.58731,Entire home/apt,280,2,0,,,1,362,0,
742933071904062956,Lovely 2-bedroom apt. at the heart of Le-Plateau,39159902,José,,Le Plateau-Mont-Royal,45.5257697,-73.5771071,Entire home/apt,148,1,7,2022-12-04,4.47,1,228,7,311137
749930489687354498,Lovely 2 bedroom 1 bath next to the water!,161016181,Michelle,,Lachine,45.43504129999999,-73.6918128,Entire home/apt,120,7,1,2022-11-17,1,1,42,1,
742989023413319815,Marché Central 2 bedrooms queen beds,6350901,Charles,,Ahuntsic-Cartierville,45.54005,-73.64432,Entire home/apt,66,31,1,2022-11-13,0.91,2,262,1,
747132693831902963,Superbe loft Penthouse avec magnifique vue,129493758,Karen,,Le Plateau-Mont-Royal,45.51771,-73.58027,Entire home/apt,120,90,0,,,3,281,0,
750015890970984126,Bedroom & Private Bathroom heart of Downtown,485817267,Ba,,Ville-Marie,45.49257,-73.58464,Private room,8639,1,9,2022-12-02,6.59,1,352,9,
750049703038076087,"Lovely 1-bedroom rental unit, NDG",485824523,Ramita,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46026,-73.63085,Entire home/apt,61,1,8,2022-12-12,5.58,1,86,8,
747148589168533086,Nice entire 1 bedroom at central location,481594317,Helene,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48092,-73.62315,Entire home/apt,60,1,2,2022-11-18,1.62,10,60,2,
743351236527862262,Tranquillité dans Villeray,39249503,Normand,,Villeray-Saint-Michel-Parc-Extension,45.54246,-73.62475,Entire home/apt,151,14,0,,,1,132,0,
750083203053924986,Amazing Condo Next to Metro & Water in Montreal,481098456,Suzanne,,Mercier-Hochelaga-Maisonneuve,45.59817,-73.53386,Entire home/apt,61,1,4,2022-12-10,3.43,9,174,4,
750096307898645963,Family suite near Sainte-Catherine street,483450512,Lincoln,,Ville-Marie,45.49057,-73.58394,Private room,233,1,2,2022-11-27,2,4,361,2,
743356609564990173,"2 chambres, très lumineux avec stationnement",22197081,Lolita,,Ville-Marie,45.52306203372171,-73.5504721878357,Entire home/apt,107,8,0,,,1,2,0,
747152439028402779,Superbe condo 3 1/2 avec petite terrasse.,35107933,Danny,,Ville-Marie,45.5352489,-73.55085009999999,Entire home/apt,105,21,0,,,1,340,0,
747179754743858572,Ultimate Modern 6BR+SofaBed Triplex w/Skylights,135294365,Julia,,Le Plateau-Mont-Royal,45.52305,-73.58207,Entire home/apt,929,2,0,,,14,167,0,
750104082592961674,Modern & Comfortable 2BR in *Perfect Location,15200840,Carli,,Ville-Marie,45.49419,-73.58325,Entire home/apt,98,2,2,2022-11-26,1.87,5,147,2,
747179943835128453,Beautiful Luxury 2BR + SofaBed w/ Skylights,135294365,Julia,,Le Plateau-Mont-Royal,45.52257,-73.58247,Entire home/apt,157,2,2,2022-11-13,1.50,14,170,2,
750109581586964554,Modern & Gorgeous 4BR *Perfect for Groups* in MTL,15200840,Carli,,Ville-Marie,45.49345,-73.5838,Entire home/apt,147,31,2,2022-11-27,2,5,131,2,
750142936305848116,Chambre zen - Plateau,6991335,Jean,,Le Plateau-Mont-Royal,45.532961106717664,-73.57390202912498,Private room,50,31,2,2022-11-28,2,4,258,2,
747180332513121599,Luxury2BR w/AC&Skylights*heart of Plateau/MTL,135294365,Julia,,Le Plateau-Mont-Royal,45.52278,-73.58431,Entire home/apt,139,2,6,2022-11-28,4.00,14,169,6,
750146316723252574,2 Storey Old Montreal Waterfront condo,460375237,Darrell,,Ville-Marie,45.50129,-73.55497,Entire home/apt,346,3,2,2022-11-27,1.82,7,116,2,
747180399139354229,Deluxe&Bright 2BR w/Skylights in Plateau/MTL,135294365,Julia,,Le Plateau-Mont-Royal,45.52402,-73.58221,Entire home/apt,135,2,8,2022-11-27,5.22,14,8,8,
747295164587493112,FREE Parking | Renovated Studio in the Plateau,442112073,Anthony,,Le Plateau-Mont-Royal,45.522397,-73.5801074,Entire home/apt,104,1,15,2022-12-04,10.71,2,352,15,310306
750161476702531403,3 Storey PH Old MTL Waterfront Condo,460375237,Darrell,,Ville-Marie,45.50142,-73.55476,Entire home/apt,358,3,2,2022-11-27,1.82,7,170,2,
747344931482783993,Spacious 4BR 4Beds Apt w/ Outdoor Area & Parking,398097719,Samuel,,Verdun,45.46963,-73.56787,Entire home/apt,91,1,2,2022-11-30,1.82,25,0,2,
743377649038380747,En plein cœur du village à proximité du hub metro,484635225,Arnaud,,Ville-Marie,45.51733,-73.55346,Private room,100,1,0,,,1,256,0,
750168791048792000,3 Storey PH Old Mtl  Waterfront Condo,460375237,Darrell,,Ville-Marie,45.50148,-73.55509,Entire home/apt,316,3,2,2022-11-25,1.76,7,170,2,
750192670799163447,"Downtown Hip Space /w gym , balcony and parking",258095020,Merry,,Ville-Marie,45.49704,-73.57697,Entire home/apt,125,2,4,2022-11-29,2.86,5,30,4,
750193578209068846,Lovely 1-bedroom serviced apartment in downtown,483450512,Lincoln,,Ville-Marie,45.49223,-73.58591,Entire home/apt,213,1,0,,,4,361,0,
750204603161710435,Fully equipped studio near Concordia University,483450512,Lincoln,,Ville-Marie,45.49084,-73.58605,Entire home/apt,183,2,2,2022-11-27,2,4,361,2,
747382097108740338,Awesome cozy and lovely space in Montreal.,234582184,Donston,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46168,-73.62781,Shared room,80,3,0,,,1,364,0,
750220584431111562,"Beautiful apartment , parking , Metro Langelier",485853534,Farid,,Mercier-Hochelaga-Maisonneuve,45.57879396386995,-73.54109230370484,Entire home/apt,145,30,1,2022-11-13,0.91,2,359,1,
743410091763025577,Modern 1 Bed close to Olympic Stadium | Montreal,416830513,Arival Stays,,Mercier-Hochelaga-Maisonneuve,45.54878,-73.53807,Entire home/apt,69,32,0,,,36,365,0,
750240146982082966,Superb apartment downtown,378036351,Nancy,,Ville-Marie,45.49616,-73.57525,Entire home/apt,129,1,11,2022-12-03,7.86,5,175,11,
743415588392962490,Modern 1 Bed close to Olympic Stadium | Montreal,416830513,Arival Stays,,Mercier-Hochelaga-Maisonneuve,45.54888,-73.53619,Entire home/apt,69,32,0,,,36,364,0,
743439084153942448,Appartement luxueux,257637605,Syntiche,,Mercier-Hochelaga-Maisonneuve,45.56838,-73.522522,Entire home/apt,300,1,0,,,1,348,0,
747646984596198156,Cozy studio in the heart of MTL,469621865,Farzan,,Ville-Marie,45.49486,-73.58205,Entire home/apt,57,1,1,2022-11-21,1,2,105,1,
747651377304914656,Central Spacious house 3 BDR 2 Bathrooms,434955825,Gabrielle,,Ville-Marie,45.53009,-73.54641,Entire home/apt,128,32,0,,,58,72,0,
747682654434581981,"Bright and Modern 2 bed, 2 bath Mile End condo",4978715,Chloe,,Le Plateau-Mont-Royal,45.52521,-73.59371,Entire home/apt,300,29,2,2022-11-27,1.87,1,174,2,
750362794571727132,Downtown Montreal condo -Tour des Canadiens,11943082,We Rent For You,,Ville-Marie,45.4960415,-73.57051659999999,Entire home/apt,140,31,0,,,16,365,0,
750581518625222958,"#111 Spacious, Georgious Unit in Plateau Mont-Royal",195649860,Claude,,Le Plateau-Mont-Royal,45.51801,-73.57215,Entire home/apt,90,1,0,,,66,314,0,
743447885733773304,Lovely 1 bedroom apartment,258003072,Tameem,,Saint-Laurent,45.51982,-73.72629,Entire home/apt,90,32,1,2022-11-07,0.77,4,173,1,
743460515925046285,Lovely 2 bedroom apartment in Bois-Franc.,258003072,Tameem,,Saint-Laurent,45.50439,-73.73339,Entire home/apt,90,32,2,2022-11-29,1.30,4,148,2,
750589428566703181,"A private room in Montreal, close to Angrignon",241210986,Yang,,Le Sud-Ouest,45.45055,-73.60435,Private room,30,2,1,2022-11-30,1,8,73,1,
743505364844079861,L' autre escalier rouge,447125669,Steeve,,Ville-Marie,45.53877,-73.55632,Entire home/apt,81,4,2,2022-11-16,1.36,2,347,2,
743526269824629711,Lovely spacious room near to Crémazie station,475679436,Chalet,,Ahuntsic-Cartierville,45.54903,-73.64525,Private room,40,2,1,2022-11-26,1,3,167,1,
747711490114890074,#202 Prince Arthur Hotel Studio,485437980,Ashley,,Le Plateau-Mont-Royal,45.51365192115036,-73.57110162149266,Entire home/apt,68,25,0,,,3,137,0,
747722496655371377,567-New Cozy apt Downtown MTL,484924947,Boya,,Ville-Marie,45.4919133,-73.57558730000001,Entire home/apt,135,3,0,,,4,173,0,
750622647770766706,Spacious Plateau Apt with King Bed & Sofa Bed,485916516,Laura,,Le Plateau-Mont-Royal,45.52141,-73.57436,Entire home/apt,115,1,8,2022-11-28,6.00,1,351,8,
747745513415838853,Enormous 1BR Apartment - Downtown Montreal,187604708,Ahbab,,Ville-Marie,45.4951903,-73.5795686,Entire home/apt,113,1,11,2022-12-06,7.02,9,120,11,
747793679986101944,"Condo rénové, lumineux, 2 chambres à 5mn du métro",6176505,Nancy,,Rosemont-La Petite-Patrie,45.53603,-73.59755,Entire home/apt,230,6,0,,,1,9,0,
743534847067721431,Sunny room near Crémazie metro station,475679436,Chalet,,Ahuntsic-Cartierville,45.54893,-73.64455,Private room,38,2,2,2022-11-22,1.30,3,168,2,
750663391889862853,2bdr+backyard-St.Henri Home,446751836,Kim,,Le Sud-Ouest,45.47838,-73.59074,Entire home/apt,98,1,0,,,3,23,0,
747825164791612706,Clean A+ 1Bdr Prime Location in Downtown Montreal,485246707,Star,,Ville-Marie,45.49461,-73.57517,Entire home/apt,156,28,0,,,5,256,0,
750724240903622598,1 BR Central Downtown,480343912,Noor,,Ville-Marie,45.499,-73.57528,Entire home/apt,120,2,1,2022-12-04,1,5,95,1,
743537842790723539,Appartement de réception avec salon verrière,6178250,Romy Et  Mic,,Le Sud-Ouest,45.49267649999999,-73.5603082,Private room,300,1,0,,,9,320,0,
750735650814015538,Super clean room perfect for long stays,111660954,Judy,,Mercier-Hochelaga-Maisonneuve,45.60539,-73.5353,Private room,34,32,1,2022-12-12,1,8,320,1,
743713555749991280,Amazing 1BR condo king Bed Downtown Bell Centre,374234894,Donguel,,Ville-Marie,45.5001,-73.57376,Entire home/apt,154,2,0,,,22,46,0,
744084260220317994,"Private room with shared bathroom, shared kitchen",436048128,Linda,,Le Sud-Ouest,45.45658,-73.58971,Private room,30,1,0,,,99,74,0,
744115766662874809,"Upscale 2 Bed, 2 Bath Modern & Cozy Condo",397369285,David,,Pierrefonds-Roxboro,45.50506,-73.79175,Entire home/apt,76,30,1,2022-12-03,1,4,334,1,
747827443473637944,Beautiful 10th floor apartment with free parking,478268428,Sofien,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49449,-73.6101,Entire home/apt,120,10,0,,,2,50,0,
747844029715824085,Lovely Vintage 4-bedroom rental unit with Patio,473167760,Luciano,,Le Plateau-Mont-Royal,45.5236,-73.60494,Entire home/apt,350,1,0,,,8,362,0,
747844334985366264,Spacious Loft Small Event & Photography Studio,25907495,Akuma,,Le Sud-Ouest,45.4756767,-73.5815137,Entire home/apt,400,1,0,,,1,365,0,
747903902087214095,Spacious family apartment in Villeray,485478197,Michèle,,Villeray-Saint-Michel-Parc-Extension,45.5394798084779,-73.6231020679643,Entire home/apt,225,5,0,,,1,72,0,
750818472698163380,Superbe Chambre proche metro calme et confortable,460035320,Joelle,,Verdun,45.46303,-73.58087,Private room,60,6,0,,,8,360,0,
747940232139654199,Big 2bdr Condo Prime Location Downtown Montreal,485246707,Star,,Ville-Marie,45.49628,-73.57648,Entire home/apt,278,28,0,,,5,282,0,
744149508520080275,3 bedroom apartment with 1 parking free,156816023,Viet Hung,,Sainte-Anne-de-Bellevue,45.40683,-73.95125,Entire home/apt,60,30,0,,,10,304,0,
750820629478116236,Lovely 1 bedroom rental unit with patio,272563699,Omar,,Le Plateau-Mont-Royal,45.5078374,-73.5745781,Entire home/apt,208,3,0,,,2,2,0,
744149953640530639,"Authentic Cozy 4 Bedrooms in the heart of NDG, MTL",329157230,Furnished Property 5 Stars,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46985,-73.61953,Entire home/apt,136,2,1,2022-11-27,1,7,74,1,
750823681329726765,Chambre dans un appartement adorable proche métro,460035320,Joelle,,Le Sud-Ouest,45.46329,-73.58303,Private room,78,6,0,,,8,360,0,
744156592090156025,One bedroom in naturally lit Outremont apt ॗ,444683669,Daniela,,Outremont,45.52244,-73.61281,Private room,60,1,3,2022-11-29,2.81,1,330,3,
747949078180890866,"Grand appartement,PetitePatrie Rosemont Montreal",226235790,Erik,,Rosemont-La Petite-Patrie,45.55129,-73.59672,Entire home/apt,100,27,0,,,1,365,0,
750832616717185106,Belle chambre - appartement adorable proche métro,460035320,Joelle,,Le Sud-Ouest,45.46167,-73.58163,Private room,66,6,0,,,8,360,0,
747954678266747525,Amazing 4 bedrooms - Parking - 5 min from Downtown,485486671,Sofiane,,Le Sud-Ouest,45.46152,-73.58342,Entire home/apt,171,1,13,2022-12-11,9.75,6,34,13,
750837043117191253,Charmant appartement 1 chambre sur Rachel,194001133,Alexandre Et Steven,,Le Plateau-Mont-Royal,45.53561,-73.56329,Entire home/apt,107,1,2,2022-11-20,1.62,44,334,2,
747956617499218435,Cozy 2-bedroom unit - 5 minutes from Downtown,485486671,Sofiane,,Le Sud-Ouest,45.4632,-73.58537,Entire home/apt,106,1,13,2022-12-06,10.83,6,67,13,
744181373324325265,2-Bedroom condo in Montréal (metro Papineau),22449641,Olus,,Ville-Marie,45.5280862,-73.55569910000001,Entire home/apt,350,2,0,,,1,14,0,
750838597756369013,Superbe Condo 3 chambres confortables-proche métro,460035320,Joelle,,Le Sud-Ouest,45.46334,-73.58288,Entire home/apt,150,6,0,,,8,360,0,
744293471883384158,Cozy & Modern 3BR in the Heart of Downtown,102872188,Maya,,Ville-Marie,45.49514,-73.58149,Entire home/apt,100,2,0,,,6,143,0,
744298751769260370,Modern & Stylish 3BR Steps in Downtown MTL,102872188,Maya,,Ville-Marie,45.49398,-73.58153,Entire home/apt,76,2,0,,,6,126,0,
748010121144719991,Perfect for Big Groups*Renovated 4 Large Bedrooms,135294365,Julia,,Le Plateau-Mont-Royal,45.51162,-73.57233,Entire home/apt,155,2,4,2022-11-27,2.61,14,125,4,
748028337496422252,nice condo in heart of downtown with balcony &view,424581703,Ali,,Ville-Marie,45.49794,-73.57735,Entire home/apt,142,1,5,2022-11-27,4.05,15,365,5,
748127620123324306,Lovely 1 bedroom apartment with private bathroom,279818689,Biranov Bakerson,,Pierrefonds-Roxboro,45.51393,-73.80816,Private room,39,1,1,2022-12-11,1,1,259,1,
750862731186659831,Cozy private bedroom steps from Monkland Avenue,10495732,Sarra,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47192,-73.63114,Private room,65,1,2,2022-12-03,1.46,1,179,2,
748415225287956906,Maison de ville avec stationnement.,25224841,Philippe-Alexandre,,Rosemont-La Petite-Patrie,45.54817,-73.57515,Entire home/apt,153,7,1,2022-11-27,1,1,80,1,
744304487336510870,Spacious Oriental Style by Native Designer+Parking,97526776,Hamid,,Saint-Laurent,45.51622,-73.72231,Entire home/apt,190,1,22,2022-12-12,14.04,1,187,22,
750912688495128720,Luxury 1 BDRM with Free Parking near to best spots,431866796,Marco,,Ville-Marie,45.51626,-73.56651,Entire home/apt,194,1,0,,,7,350,0,
744346715250707969,Amazing unit in the best location Old Montreal,57283693,Yankhob,,Ville-Marie,45.50354,-73.55879,Entire home/apt,97,21,1,2022-12-10,1,5,344,1,
748517670314864639,Maggie's lodging,132655740,Magalie,,Mercier-Hochelaga-Maisonneuve,45.5442154,-73.5481111,Entire home/apt,99,2,0,,,1,26,0,
748602716147089415,Corporate Stays | Saint Laurent | Stunning 2B2B,38459934,Corporate Stays,,Saint-Laurent,45.50224,-73.70592,Entire home/apt,218,30,0,,,210,0,0,
